"","x"
"34334",1
"34335",1
"34336",1
"34337",1
"34338",1
"34339",1
"34340",1
"34341",1
"34342",1
"34343",1
"34344",1
"34345",1
"34346",1
"34347",1
"34348",1
"34349",1
"34350",1
"34351",1
"34352",1
"34353",1
"34354",1
"34355",1
"34356",1
"34357",1
"34358",1
"34359",1
"34360",1
"34361",1
"34362",1
"34363",1
"34364",1
"34365",1
"34366",1
"34367",1
"34368",1
"34369",1
"34370",1
"34371",1
"34372",1
"34373",1
"34374",1
"34375",1
"34376",1
"34377",1
"34378",1
"34379",1
"34380",1
"34381",1
"34382",1
"34383",1
"34384",1
"34385",1
"34386",1
"34387",1
"34388",1
"34389",1
"34390",1
"34391",1
"34392",1
"34393",1
"34394",1
"34395",1
"34396",1
"34397",1
"34398",1
"34399",1
"34400",1
"34401",1
"34402",1
"34403",1
"34404",1
"34405",1
"34406",1
"34407",1
"34408",1
"34409",1
"34410",1
"34411",1
"34412",1
"34413",1
"34414",1
"34415",1
"34416",1
"34417",1
"34418",1
"34419",1
"34420",1
"34421",1
"34422",1
"34423",1
"34424",1
"34425",1
"34426",1
"34427",1
"34428",1
"34429",1
"34430",1
"34431",1
"34432",1
"34433",1
"34434",0
"34435",0
"34436",0
"34437",0
"34438",0
"34439",0
"34440",0
"34441",0
"34442",0
"34443",0
"34444",0
"34445",0
"34446",0
"34447",0
"34448",0
"34449",0
"34450",0
"34451",0
"34452",0
"34453",0
"34454",0
"34455",0
"34456",0
"34457",0
"34458",0
"34459",0
"34460",0
"34461",0
"34462",0
"34463",0
"34464",0
"34465",0
"34466",0
"34467",0
"34468",0
"34469",0
"34470",0
"34471",0
"34472",0
"34473",0
"34474",0
"34475",0
"34476",0
"34477",0
"34478",0
"34479",0
"34480",0
"34481",0
"34482",0
"34483",0
"34484",0
"34485",0
"34486",0
"34487",0
"34488",0
"34489",0
"34490",0
"34491",0
"34492",0
"34493",0
"34494",0
"34495",0
"34496",0
"34497",0
"34498",0
"34499",0
"34500",0
"34501",0
"34502",0
"34503",0
"34504",0
"34505",0
"34506",0
"34507",0
"34508",0
"34509",0
"34510",0
"34511",0
"34512",0
"34513",0
"34514",0
"34515",0
"34516",0
"34517",0
"34518",0
"34519",0
"34520",0
"34521",0
"34522",0
"34523",0
"34524",0
"34525",0
"34526",0
"34527",0
"34528",0
"34529",0
"34530",0
"34531",0
"34532",0
"34533",0
"34534",0
"34535",0
"34536",0
"34537",0
"34538",0
"34539",0
"34540",0
"34541",0
"34542",0
"34543",0
"34544",0
"34545",0
"34546",0
"34547",0
"34548",0
"34549",0
"34550",0
"34551",0
"34552",0
"34553",0
"34554",0
"34555",0
"34556",0
"34557",0
"34558",0
"34559",0
"34560",0
"34561",0
"34562",0
"34563",0
"34564",0
"34565",0
"34566",0
"34567",0
"34568",0
"34569",0
"34570",0
"34571",0
"34572",0
"34573",0
"34574",0
"34575",0
"34576",0
"34577",0
"34578",0
"34579",0
"34580",0
"34581",0
"34582",0
"34583",0
"34584",0
"34585",0
"34586",0
"34587",0
"34588",0
"34589",0
"34590",0
"34591",0
"34592",0
"34593",0
"34594",0
"34595",0
"34596",0
"34597",0
"34598",0
"34599",0
"34600",0
"34601",0
"34602",0
"34603",0
"34604",0
"34605",0
"34606",0
"34607",0
"34608",0
"34609",0
"34610",0
"34611",0
"34612",0
"34613",0
"34614",0
"34615",0
"34616",0
"34617",0
"34618",0
"34619",0
"34620",0
"34621",0
"34622",0
"34623",0
"34624",0
"34625",0
"34626",0
"34627",0
"34628",0
"34629",0
"34630",0
"34631",0
"34632",0
"34633",0
"34634",0
"34635",0
"34636",0
"34637",0
"34638",0
"34639",0
"34640",0
"34641",0
"34642",0
"34643",0
"34644",0
"34645",0
"34646",0
"34647",0
"34648",0
"34649",0
"34650",0
"34651",0
"34652",0
"34653",0
"34654",0
"34655",0
"34656",0
"34657",0
"34658",0
"34659",0
"34660",0
"34661",0
"34662",0
"34663",0
"34664",0
"34665",0
"34666",0
"34667",0
"34668",0
"34669",0
"34670",0
"34671",0
"34672",0
"34673",0
"34674",0
"34675",0
"34676",0
"34677",0
"34678",0
"34679",0
"34680",0
"34681",0
"34682",0
"34683",0
"34684",0
"34685",0
"34686",0
"34687",0
"34688",0
"34689",0
"34690",0
"34691",0
"34692",0
"34693",0
"34694",0
"34695",0
"34696",0
"34697",0
"34698",0
"34699",0
"34700",0
"34701",0
"34702",0
"34703",0
"34704",0
"34705",0
"34706",0
"34707",0
"34708",0
"34709",0
"34710",0
"34711",0
"34712",0
"34713",0
"34714",0
"34715",0
"34716",0
"34717",0
"34718",0
"34719",0
"34720",0
"34721",0
"34722",0
"34723",0
"34724",0
"34725",0
"34726",0
"34727",0
"34728",0
"34729",0
"34730",0
"34731",0
"34732",0
"34733",0
"34734",0
"34735",0
"34736",0
"34737",0
"34738",0
"34739",0
"34740",0
"34741",0
"34742",0
"34743",0
"34744",0
"34745",0
"34746",0
"34747",0
"34748",0
"34749",0
"34750",0
"34751",0
"34752",0
"34753",0
"34754",0
"34755",0
"34756",0
"34757",0
"34758",0
"34759",0
"34760",0
"34761",0
"34762",0
"34763",0
"34764",0
"34765",0
"34766",0
"34767",0
"34768",0
"34769",0
"34770",0
"34771",0
"34772",0
"34773",0
"34774",0
"34775",0
"34776",0
"34777",0
"34778",0
"34779",0
"34780",0
"34781",0
"34782",0
"34783",0
"34784",0
"34785",0
"34786",0
"34787",0
"34788",0
"34789",0
"34790",0
"34791",0
"34792",0
"34793",0
"34794",0
"34795",0
"34796",0
"34797",0
"34798",0
"34799",0
"34800",0
"34801",0
"34802",0
"34803",0
"34804",0
"34805",0
"34806",0
"34807",0
"34808",0
"34809",0
"34810",0
"34811",0
"34812",0
"34813",0
"34814",0
"34815",0
"34816",0
"34817",0
"34818",0
"34819",0
"34820",0
"34821",0
"34822",0
"34823",0
"34824",0
"34825",0
"34826",0
"34827",0
"34828",0
"34829",0
"34830",0
"34831",0
"34832",0
"34833",0
"34834",0
"34835",0
"34836",0
"34837",0
"34838",0
"34839",0
"34840",0
"34841",0
"34842",0
"34843",0
"34844",0
"34845",0
"34846",0
"34847",0
"34848",0
"34849",0
"34850",0
"34851",0
"34852",0
"34853",0
"34854",0
"34855",0
"34856",0
"34857",0
"34858",0
"34859",0
"34860",0
"34861",0
"34862",0
"34863",0
"34864",0
"34865",0
"34866",0
"34867",0
"34868",0
"34869",0
"34870",0
"34871",0
"34872",0
"34873",0
"34874",0
"34875",0
"34876",0
"34877",0
"34878",0
"34879",0
"34880",0
"34881",0
"34882",0
"34883",0
"34884",0
"34885",0
"34886",0
"34887",0
"34888",0
"34889",0
"34890",0
"34891",0
"34892",0
"34893",0
"34894",0
"34895",0
"34896",0
"34897",0
"34898",0
"34899",0
"34900",0
"34901",0
"34902",0
"34903",0
"34904",0
"34905",0
"34906",0
"34907",0
"34908",0
"34909",0
"34910",0
"34911",0
"34912",0
"34913",0
"34914",0
"34915",0
"34916",0
"34917",0
"34918",0
"34919",0
"34920",0
"34921",0
"34922",0
"34923",0
"34924",0
"34925",0
"34926",0
"34927",0
"34928",0
"34929",0
"34930",0
"34931",0
"34932",0
"34933",0
"34934",0
"34935",0
"34936",0
"34937",0
"34938",0
"34939",0
"34940",0
"34941",0
"34942",0
"34943",0
"34944",0
"34945",0
"34946",0
"34947",0
"34948",0
"34949",0
"34950",0
"34951",0
"34952",0
"34953",0
"34954",0
"34955",0
"34956",0
"34957",0
"34958",0
"34959",0
"34960",0
"34961",0
"34962",0
"34963",0
"34964",0
"34965",0
"34966",0
"34967",0
"34968",0
"34969",0
"34970",0
"34971",0
"34972",0
"34973",0
"34974",0
"34975",0
"34976",0
"34977",0
"34978",0
"34979",0
"34980",0
"34981",0
"34982",0
"34983",0
"34984",0
"34985",0
"34986",0
"34987",0
"34988",0
"34989",0
"34990",0
"34991",0
"34992",0
"34993",0
"34994",0
"34995",0
"34996",0
"34997",0
"34998",0
"34999",0
"35000",0
"35001",1
"35002",1
"35003",1
"35004",1
"35005",1
"35006",1
"35007",1
"35008",1
"35009",1
"35010",1
"35011",1
"35012",1
"35013",1
"35014",1
"35015",1
"35016",1
"35017",1
"35018",1
"35019",1
"35020",1
"35021",1
"35022",1
"35023",1
"35024",1
"35025",1
"35026",1
"35027",1
"35028",1
"35029",1
"35030",1
"35031",1
"35032",1
"35033",1
"35034",1
"35035",1
"35036",1
"35037",1
"35038",1
"35039",1
"35040",1
"35041",1
"35042",1
"35043",1
"35044",1
"35045",1
"35046",1
"35047",1
"35048",1
"35049",1
"35050",1
"35051",1
"35052",1
"35053",1
"35054",1
"35055",1
"35056",1
"35057",1
"35058",1
"35059",1
"35060",1
"35061",1
"35062",1
"35063",1
"35064",1
"35065",1
"35066",1
"35067",1
"35068",1
"35069",1
"35070",1
"35071",1
"35072",1
"35073",1
"35074",1
"35075",1
"35076",1
"35077",1
"35078",1
"35079",1
"35080",1
"35081",1
"35082",1
"35083",1
"35084",1
"35085",1
"35086",1
"35087",1
"35088",1
"35089",1
"35090",1
"35091",1
"35092",1
"35093",1
"35094",1
"35095",1
"35096",1
"35097",1
"35098",1
"35099",1
"35100",1
"35101",1
"35102",1
"35103",1
"35104",1
"35105",1
"35106",1
"35107",1
"35108",1
"35109",1
"35110",1
"35111",1
"35112",1
"35113",1
"35114",1
"35115",1
"35116",1
"35117",1
"35118",1
"35119",1
"35120",1
"35121",1
"35122",1
"35123",1
"35124",1
"35125",1
"35126",1
"35127",1
"35128",1
"35129",1
"35130",1
"35131",1
"35132",1
"35133",1
"35134",1
"35135",1
"35136",1
"35137",1
"35138",1
"35139",1
"35140",1
"35141",1
"35142",1
"35143",1
"35144",1
"35145",1
"35146",1
"35147",1
"35148",1
"35149",1
"35150",1
"35151",1
"35152",1
"35153",1
"35154",1
"35155",1
"35156",1
"35157",1
"35158",1
"35159",1
"35160",1
"35161",1
"35162",1
"35163",1
"35164",1
"35165",1
"35166",1
"35167",1
"35168",1
"35169",1
"35170",1
"35171",1
"35172",1
"35173",1
"35174",1
"35175",1
"35176",1
"35177",1
"35178",1
"35179",1
"35180",1
"35181",1
"35182",1
"35183",1
"35184",1
"35185",1
"35186",1
"35187",1
"35188",1
"35189",1
"35190",1
"35191",1
"35192",1
"35193",1
"35194",1
"35195",1
"35196",1
"35197",1
"35198",1
"35199",1
"35200",1
"35201",1
"35202",1
"35203",1
"35204",1
"35205",1
"35206",1
"35207",1
"35208",1
"35209",1
"35210",1
"35211",1
"35212",1
"35213",1
"35214",1
"35215",1
"35216",1
"35217",1
"35218",1
"35219",1
"35220",1
"35221",1
"35222",1
"35223",1
"35224",1
"35225",1
"35226",1
"35227",1
"35228",1
"35229",1
"35230",1
"35231",1
"35232",1
"35233",1
"35234",1
"35235",1
"35236",1
"35237",1
"35238",1
"35239",1
"35240",1
"35241",1
"35242",1
"35243",1
"35244",1
"35245",1
"35246",1
"35247",1
"35248",1
"35249",1
"35250",1
"35251",1
"35252",1
"35253",1
"35254",1
"35255",1
"35256",1
"35257",1
"35258",1
"35259",1
"35260",1
"35261",1
"35262",1
"35263",1
"35264",1
"35265",1
"35266",1
"35267",1
"35268",1
"35269",1
"35270",1
"35271",1
"35272",1
"35273",1
"35274",1
"35275",1
"35276",1
"35277",1
"35278",1
"35279",1
"35280",1
"35281",1
"35282",1
"35283",1
"35284",1
"35285",1
"35286",1
"35287",1
"35288",1
"35289",1
"35290",1
"35291",1
"35292",1
"35293",1
"35294",1
"35295",1
"35296",1
"35297",1
"35298",1
"35299",1
"35300",1
"35301",1
"35302",1
"35303",1
"35304",1
"35305",1
"35306",1
"35307",1
"35308",1
"35309",1
"35310",1
"35311",1
"35312",1
"35313",1
"35314",1
"35315",1
"35316",1
"35317",1
"35318",1
"35319",1
"35320",1
"35321",1
"35322",1
"35323",1
"35324",1
"35325",1
"35326",1
"35327",1
"35328",1
"35329",1
"35330",1
"35331",1
"35332",1
"35333",1
"35334",1
"35335",1
"35336",1
"35337",1
"35338",1
"35339",1
"35340",1
"35341",1
"35342",1
"35343",1
"35344",1
"35345",1
"35346",1
"35347",1
"35348",1
"35349",1
"35350",1
"35351",1
"35352",1
"35353",1
"35354",1
"35355",1
"35356",1
"35357",1
"35358",1
"35359",1
"35360",1
"35361",1
"35362",1
"35363",1
"35364",1
"35365",1
"35366",1
"35367",1
"35368",1
"35369",1
"35370",1
"35371",1
"35372",1
"35373",1
"35374",1
"35375",1
"35376",1
"35377",1
"35378",1
"35379",1
"35380",1
"35381",1
"35382",1
"35383",1
"35384",1
"35385",1
"35386",1
"35387",1
"35388",1
"35389",1
"35390",1
"35391",1
"35392",1
"35393",1
"35394",1
"35395",1
"35396",1
"35397",1
"35398",1
"35399",1
"35400",1
"35401",1
"35402",1
"35403",1
"35404",1
"35405",1
"35406",1
"35407",1
"35408",1
"35409",1
"35410",1
"35411",1
"35412",1
"35413",1
"35414",1
"35415",1
"35416",1
"35417",1
"35418",1
"35419",1
"35420",1
"35421",1
"35422",1
"35423",1
"35424",1
"35425",1
"35426",1
"35427",1
"35428",1
"35429",1
"35430",1
"35431",1
"35432",1
"35433",1
"35434",0
"35435",0
"35436",0
"35437",0
"35438",0
"35439",0
"35440",0
"35441",0
"35442",0
"35443",0
"35444",0
"35445",0
"35446",0
"35447",0
"35448",0
"35449",0
"35450",0
"35451",0
"35452",0
"35453",0
"35454",0
"35455",0
"35456",0
"35457",0
"35458",0
"35459",0
"35460",0
"35461",0
"35462",0
"35463",0
"35464",0
"35465",0
"35466",0
"35467",0
"35468",0
"35469",0
"35470",0
"35471",0
"35472",0
"35473",0
"35474",0
"35475",0
"35476",0
"35477",0
"35478",0
"35479",0
"35480",0
"35481",0
"35482",0
"35483",0
"35484",0
"35485",0
"35486",0
"35487",0
"35488",0
"35489",0
"35490",0
"35491",0
"35492",0
"35493",0
"35494",0
"35495",0
"35496",0
"35497",0
"35498",0
"35499",0
"35500",0
"35501",0
"35502",0
"35503",0
"35504",0
"35505",0
"35506",0
"35507",0
"35508",0
"35509",0
"35510",0
"35511",0
"35512",0
"35513",0
"35514",0
"35515",0
"35516",0
"35517",0
"35518",0
"35519",0
"35520",0
"35521",0
"35522",0
"35523",0
"35524",0
"35525",0
"35526",0
"35527",0
"35528",0
"35529",0
"35530",0
"35531",0
"35532",0
"35533",0
"35534",0
"35535",0
"35536",0
"35537",0
"35538",0
"35539",0
"35540",0
"35541",0
"35542",0
"35543",0
"35544",0
"35545",0
"35546",0
"35547",0
"35548",0
"35549",0
"35550",0
"35551",0
"35552",0
"35553",0
"35554",0
"35555",0
"35556",0
"35557",0
"35558",0
"35559",0
"35560",0
"35561",0
"35562",0
"35563",0
"35564",0
"35565",0
"35566",0
"35567",0
"35568",0
"35569",0
"35570",0
"35571",0
"35572",0
"35573",0
"35574",0
"35575",0
"35576",0
"35577",0
"35578",0
"35579",0
"35580",0
"35581",0
"35582",0
"35583",0
"35584",0
"35585",0
"35586",0
"35587",0
"35588",0
"35589",0
"35590",0
"35591",0
"35592",0
"35593",0
"35594",0
"35595",0
"35596",0
"35597",0
"35598",0
"35599",0
"35600",0
"35601",0
"35602",0
"35603",0
"35604",0
"35605",0
"35606",0
"35607",0
"35608",0
"35609",0
"35610",0
"35611",0
"35612",0
"35613",0
"35614",0
"35615",0
"35616",0
"35617",0
"35618",0
"35619",0
"35620",0
"35621",0
"35622",0
"35623",0
"35624",0
"35625",0
"35626",0
"35627",0
"35628",0
"35629",0
"35630",0
"35631",0
"35632",0
"35633",0
"35634",0
"35635",0
"35636",0
"35637",0
"35638",0
"35639",0
"35640",0
"35641",0
"35642",0
"35643",0
"35644",0
"35645",0
"35646",0
"35647",0
"35648",0
"35649",0
"35650",0
"35651",0
"35652",0
"35653",0
"35654",0
"35655",0
"35656",0
"35657",0
"35658",0
"35659",0
"35660",0
"35661",0
"35662",0
"35663",0
"35664",0
"35665",0
"35666",0
"35667",0
"35668",0
"35669",0
"35670",0
"35671",0
"35672",0
"35673",0
"35674",0
"35675",0
"35676",0
"35677",0
"35678",0
"35679",0
"35680",0
"35681",0
"35682",0
"35683",0
"35684",0
"35685",0
"35686",0
"35687",0
"35688",0
"35689",0
"35690",0
"35691",0
"35692",0
"35693",0
"35694",0
"35695",0
"35696",0
"35697",0
"35698",0
"35699",0
"35700",0
"35701",0
"35702",0
"35703",0
"35704",0
"35705",0
"35706",0
"35707",0
"35708",0
"35709",0
"35710",0
"35711",0
"35712",0
"35713",0
"35714",0
"35715",0
"35716",0
"35717",0
"35718",0
"35719",0
"35720",0
"35721",0
"35722",0
"35723",0
"35724",0
"35725",0
"35726",0
"35727",0
"35728",0
"35729",0
"35730",0
"35731",0
"35732",0
"35733",0
"35734",0
"35735",0
"35736",0
"35737",0
"35738",0
"35739",0
"35740",0
"35741",0
"35742",0
"35743",0
"35744",0
"35745",0
"35746",0
"35747",0
"35748",0
"35749",0
"35750",0
"35751",0
"35752",0
"35753",0
"35754",0
"35755",0
"35756",0
"35757",0
"35758",0
"35759",0
"35760",0
"35761",0
"35762",0
"35763",0
"35764",0
"35765",0
"35766",0
"35767",0
"35768",0
"35769",0
"35770",0
"35771",0
"35772",0
"35773",0
"35774",0
"35775",0
"35776",0
"35777",0
"35778",0
"35779",0
"35780",0
"35781",0
"35782",0
"35783",0
"35784",0
"35785",0
"35786",0
"35787",0
"35788",0
"35789",0
"35790",0
"35791",0
"35792",0
"35793",0
"35794",0
"35795",0
"35796",0
"35797",0
"35798",0
"35799",0
"35800",0
"35801",0
"35802",0
"35803",0
"35804",0
"35805",0
"35806",0
"35807",0
"35808",0
"35809",0
"35810",0
"35811",0
"35812",0
"35813",0
"35814",0
"35815",0
"35816",0
"35817",0
"35818",0
"35819",0
"35820",0
"35821",0
"35822",0
"35823",0
"35824",0
"35825",0
"35826",0
"35827",0
"35828",0
"35829",0
"35830",0
"35831",0
"35832",0
"35833",0
"35834",0
"35835",0
"35836",0
"35837",0
"35838",0
"35839",0
"35840",0
"35841",0
"35842",0
"35843",0
"35844",0
"35845",0
"35846",0
"35847",0
"35848",0
"35849",0
"35850",0
"35851",0
"35852",0
"35853",0
"35854",0
"35855",0
"35856",0
"35857",0
"35858",0
"35859",0
"35860",0
"35861",0
"35862",0
"35863",0
"35864",0
"35865",0
"35866",0
"35867",0
"35868",0
"35869",0
"35870",0
"35871",0
"35872",0
"35873",0
"35874",0
"35875",0
"35876",0
"35877",0
"35878",0
"35879",0
"35880",0
"35881",0
"35882",0
"35883",0
"35884",0
"35885",0
"35886",0
"35887",0
"35888",0
"35889",0
"35890",0
"35891",0
"35892",0
"35893",0
"35894",0
"35895",0
"35896",0
"35897",0
"35898",0
"35899",0
"35900",0
"35901",0
"35902",0
"35903",0
"35904",0
"35905",0
"35906",0
"35907",0
"35908",0
"35909",0
"35910",0
"35911",0
"35912",0
"35913",0
"35914",0
"35915",0
"35916",0
"35917",0
"35918",0
"35919",0
"35920",0
"35921",0
"35922",0
"35923",0
"35924",0
"35925",0
"35926",0
"35927",0
"35928",0
"35929",0
"35930",0
"35931",0
"35932",0
"35933",0
"35934",0
"35935",0
"35936",0
"35937",0
"35938",0
"35939",0
"35940",0
"35941",0
"35942",0
"35943",0
"35944",0
"35945",0
"35946",0
"35947",0
"35948",0
"35949",0
"35950",0
"35951",0
"35952",0
"35953",0
"35954",0
"35955",0
"35956",0
"35957",0
"35958",0
"35959",0
"35960",0
"35961",0
"35962",0
"35963",0
"35964",0
"35965",0
"35966",0
"35967",0
"35968",0
"35969",0
"35970",0
"35971",0
"35972",0
"35973",0
"35974",0
"35975",0
"35976",0
"35977",0
"35978",0
"35979",0
"35980",0
"35981",0
"35982",0
"35983",0
"35984",0
"35985",0
"35986",0
"35987",0
"35988",0
"35989",0
"35990",0
"35991",0
"35992",0
"35993",0
"35994",0
"35995",0
"35996",0
"35997",0
"35998",0
"35999",0
"36000",0
"36001",1
"36002",1
"36003",1
"36004",1
"36005",1
"36006",1
"36007",1
"36008",1
"36009",1
"36010",1
"36011",1
"36012",1
"36013",1
"36014",1
"36015",1
"36016",1
"36017",1
"36018",1
"36019",1
"36020",1
"36021",1
"36022",1
"36023",1
"36024",1
"36025",1
"36026",1
"36027",1
"36028",1
"36029",1
"36030",1
"36031",1
"36032",1
"36033",1
"36034",1
"36035",1
"36036",1
"36037",1
"36038",1
"36039",1
"36040",1
"36041",1
"36042",1
"36043",1
"36044",1
"36045",1
"36046",1
"36047",1
"36048",1
"36049",1
"36050",1
"36051",1
"36052",1
"36053",1
"36054",1
"36055",1
"36056",1
"36057",1
"36058",1
"36059",1
"36060",1
"36061",1
"36062",1
"36063",1
"36064",1
"36065",1
"36066",1
"36067",1
"36068",1
"36069",1
"36070",1
"36071",1
"36072",1
"36073",1
"36074",1
"36075",1
"36076",1
"36077",1
"36078",1
"36079",1
"36080",1
"36081",1
"36082",1
"36083",1
"36084",1
"36085",1
"36086",1
"36087",1
"36088",1
"36089",1
"36090",1
"36091",1
"36092",1
"36093",1
"36094",1
"36095",1
"36096",1
"36097",1
"36098",1
"36099",1
"36100",1
"36101",1
"36102",1
"36103",1
"36104",1
"36105",1
"36106",1
"36107",1
"36108",1
"36109",1
"36110",1
"36111",1
"36112",1
"36113",1
"36114",1
"36115",1
"36116",1
"36117",1
"36118",1
"36119",1
"36120",1
"36121",1
"36122",1
"36123",1
"36124",1
"36125",1
"36126",1
"36127",1
"36128",1
"36129",1
"36130",1
"36131",1
"36132",1
"36133",1
"36134",1
"36135",1
"36136",1
"36137",1
"36138",1
"36139",1
"36140",1
"36141",1
"36142",1
"36143",1
"36144",1
"36145",1
"36146",1
"36147",1
"36148",1
"36149",1
"36150",1
"36151",1
"36152",1
"36153",1
"36154",1
"36155",1
"36156",1
"36157",1
"36158",1
"36159",1
"36160",1
"36161",1
"36162",1
"36163",1
"36164",1
"36165",1
"36166",1
"36167",1
"36168",1
"36169",1
"36170",1
"36171",1
"36172",1
"36173",1
"36174",1
"36175",1
"36176",1
"36177",1
"36178",1
"36179",1
"36180",1
"36181",1
"36182",1
"36183",1
"36184",1
"36185",1
"36186",1
"36187",1
"36188",1
"36189",1
"36190",1
"36191",1
"36192",1
"36193",1
"36194",1
"36195",1
"36196",1
"36197",1
"36198",1
"36199",1
"36200",1
"36201",1
"36202",1
"36203",1
"36204",1
"36205",1
"36206",1
"36207",1
"36208",1
"36209",1
"36210",1
"36211",1
"36212",1
"36213",1
"36214",1
"36215",1
"36216",1
"36217",1
"36218",1
"36219",1
"36220",1
"36221",1
"36222",1
"36223",1
"36224",1
"36225",1
"36226",1
"36227",1
"36228",1
"36229",1
"36230",1
"36231",1
"36232",1
"36233",1
"36234",1
"36235",1
"36236",1
"36237",1
"36238",1
"36239",1
"36240",1
"36241",1
"36242",1
"36243",1
"36244",1
"36245",1
"36246",1
"36247",1
"36248",1
"36249",1
"36250",1
"36251",1
"36252",1
"36253",1
"36254",1
"36255",1
"36256",1
"36257",1
"36258",1
"36259",1
"36260",1
"36261",1
"36262",1
"36263",1
"36264",1
"36265",1
"36266",1
"36267",1
"36268",1
"36269",1
"36270",1
"36271",1
"36272",1
"36273",1
"36274",1
"36275",1
"36276",1
"36277",1
"36278",1
"36279",1
"36280",1
"36281",1
"36282",1
"36283",1
"36284",1
"36285",1
"36286",1
"36287",1
"36288",1
"36289",1
"36290",1
"36291",1
"36292",1
"36293",1
"36294",1
"36295",1
"36296",1
"36297",1
"36298",1
"36299",1
"36300",1
"36301",1
"36302",1
"36303",1
"36304",1
"36305",1
"36306",1
"36307",1
"36308",1
"36309",1
"36310",1
"36311",1
"36312",1
"36313",1
"36314",1
"36315",1
"36316",1
"36317",1
"36318",1
"36319",1
"36320",1
"36321",1
"36322",1
"36323",1
"36324",1
"36325",1
"36326",1
"36327",1
"36328",1
"36329",1
"36330",1
"36331",1
"36332",1
"36333",1
"36334",1
"36335",1
"36336",1
"36337",1
"36338",1
"36339",1
"36340",1
"36341",1
"36342",1
"36343",1
"36344",1
"36345",1
"36346",1
"36347",1
"36348",1
"36349",1
"36350",1
"36351",1
"36352",1
"36353",1
"36354",1
"36355",1
"36356",1
"36357",1
"36358",1
"36359",1
"36360",1
"36361",1
"36362",1
"36363",1
"36364",1
"36365",1
"36366",1
"36367",1
"36368",1
"36369",1
"36370",1
"36371",1
"36372",1
"36373",1
"36374",1
"36375",1
"36376",1
"36377",1
"36378",1
"36379",1
"36380",1
"36381",1
"36382",1
"36383",1
"36384",1
"36385",1
"36386",1
"36387",1
"36388",1
"36389",1
"36390",1
"36391",1
"36392",1
"36393",1
"36394",1
"36395",1
"36396",1
"36397",1
"36398",1
"36399",1
"36400",1
"36401",1
"36402",1
"36403",1
"36404",1
"36405",1
"36406",1
"36407",1
"36408",1
"36409",1
"36410",1
"36411",1
"36412",1
"36413",1
"36414",1
"36415",1
"36416",1
"36417",1
"36418",1
"36419",1
"36420",1
"36421",1
"36422",1
"36423",1
"36424",1
"36425",1
"36426",1
"36427",1
"36428",1
"36429",1
"36430",1
"36431",1
"36432",1
"36433",1
"36434",0
"36435",0
"36436",0
"36437",0
"36438",0
"36439",0
"36440",0
"36441",0
"36442",0
"36443",0
"36444",0
"36445",0
"36446",0
"36447",0
"36448",0
"36449",0
"36450",0
"36451",0
"36452",0
"36453",0
"36454",0
"36455",0
"36456",0
"36457",0
"36458",0
"36459",0
"36460",0
"36461",0
"36462",0
"36463",0
"36464",0
"36465",0
"36466",0
"36467",0
"36468",0
"36469",0
"36470",0
"36471",0
"36472",0
"36473",0
"36474",0
"36475",0
"36476",0
"36477",0
"36478",0
"36479",0
"36480",0
"36481",0
"36482",0
"36483",0
"36484",0
"36485",0
"36486",0
"36487",0
"36488",0
"36489",0
"36490",0
"36491",0
"36492",0
"36493",0
"36494",0
"36495",0
"36496",0
"36497",0
"36498",0
"36499",0
"36500",0
"36501",0
